"Produk hasil cetakan tidak presisi, mungkin karena ada bagian mesin aus","Bearing pada shaft utama mesin aus, perlu penggantian part.",Mesin Produksi,Tinggi,Keausan,Penggantian Part
"AC hanya keluar angin panas, padahal sudah disetel dingin","Unit outdoor mengalami overheat karena debu tebal menghalangi sirkulasi udara, sudah dibersihkan.",HVAC,Sedang,Overheat,Pembersihan
Pompa mengeluarkan bau gosong setelah dipakai lama,"Gulungan motor pompa terbakar karena panas, sudah diganti part baru.",Pompa Air,Tinggi,Overheat,Penggantian Part
Ada bau gosong samar di panel listrik utama,"Busbar di panel utama overheat karena koneksi longgar, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
"Suhu mesin melebihi batas normal, sering mati sendiri","Sistem pendingin mesin tersumbat dan tidak efektif, sudah dibersihkan.",Mesin Produksi,Sedang,Overheat,Pembersihan
Performa pendinginan AC menurun drastis dalam setahun terakhir,"Seluruh unit outdoor sudah melewati usia pakai ekonomis, sudah dilakukan penggantian part.",HVAC,Sedang,Usia Pakai,Penggantian Part
"Performa pompa air menurun drastis, tidak lagi kuat menaikkan air","Unit pompa air sudah melewati batas usia ekonomis, sudah dilakukan penggantian part.",Pompa Air,Sedang,Usia Pakai,Penggantian Part
Kabel-kabel di pabrik sudah kelihatan rapuh,"Kabel instalasi listrik sudah tua dan rapuh, disarankan penggantian part.",Kelistrikan,Tinggi,Usia Pakai,Penggantian Part
Sering terjadi downtime karena komponen mesin sudah rapuh,"Sistem kontrol PLC mesin sudah usang, disarankan penggantian part.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"AC tidak mau nyala setelah listrik mati, ada bau hangus","Kapasitor AC terbakar akibat konsleting, sudah diganti part baru.",HVAC,Tinggi,Konsleting,Penggantian Part
Listrik ke pompa tiba-tiba putus dan ada percikan,"Overload relay pompa terbakar akibat konsleting, sudah diganti part baru.",Pompa Air,Tinggi,Konsleting,Penggantian Part
Stop kontak terbakar di ruang produksi,"Komponen elektronik di panel kontrol terbakar akibat konsleting, sudah diganti part baru.",Kelistrikan,Tinggi,Konsleting,Penggantian Part
Motor mesin produksi mengeluarkan asap dan bau terbakar,"Terjadi konsleting pada sirkuit motor mesin, sudah perbaikan jaringan kabel.",Mesin Produksi,Tinggi,Konsleting,Perbaikan Jaringan
Filter AC terlihat sangat kotor dan debunya tebal,"Filter AC kotor dan menghambat aliran udara, sudah dibersihkan dan diganti jika perlu.",HVAC,Rendah,Tersumbat,Pembersihan
Pipa input pompa tersumbat kotoran,"Pipa isap pompa tersumbat kotoran, sudah dibersihkan.",Pompa Air,Rendah,Tersumbat,Pembersihan
Terminal listrik terlihat kotor dan berkarat,"Terminal konektor kotor dan berkarat, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
Nozzle semprotan mesin tidak keluar cairan,"Nozzle semprotan mesin tersumbat, sudah dibersihkan.",Mesin Produksi,Sedang,Tersumbat,Pembersihan
"Fan AC tidak berputar kencang, hanya pelan","Kipas indoor AC mulai aus, sudah dilakukan penggantian part.",HVAC,Sedang,Keausan,Penggantian Part
Sistem penggerak pompa terdengar bergesek,"Kopling motor pompa aus, perlu penggantian part.",Pompa Air,Sedang,Keausan,Penggantian Part
Kabel di area produksi terlihat mengelupas dan usang,"Kabel instalasi listrik di area produksi mengalami keausan, sudah perbaikan jaringan.",Kelistrikan,Sedang,Keausan,Perbaikan Jaringan
Komponen bergerak mesin terlihat oblak,"Bearing pada shaft utama mesin aus, perlu penggantian part.",Mesin Produksi,Sedang,Keausan,Penggantian Part
Kompresor AC terasa sangat panas saat disentuh,"Kompresor AC mengalami overheat, diduga karena sirkulasi freon kurang optimal, sudah dikalibrasi ulang.",HVAC,Tinggi,Overheat,Kalibrasi
Suara pompa terdengar aneh dan panas sekali,"Motor pompa mengalami overheat karena beban berlebih, sudah diganti part.",Pompa Air,Tinggi,Overheat,Penggantian Part
Terdengar suara mendesis dari panel listrik yang panas,"Terminal konektor longgar menyebabkan overheat, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
Panel kontrol mesin terasa panas sekali,"Ventilasi kabinet kontrol mesin tersumbat, menyebabkan komponen overheat, sudah dibersihkan.",Mesin Produksi,Sedang,Overheat,Pembersihan
AC sudah lebih dari 10 tahun dan sering rusak,"Papan sirkuit kontrol AC sudah rapuh, perlu penggantian part.",HVAC,Tinggi,Usia Pakai,Penggantian Part
Pompa sering macet dan perlu di-trigger manual,"Sistem kontrol pompa sudah tua, perlu penggantian part.",Pompa Air,Sedang,Usia Pakai,Penggantian Part
Panel kontrol terlihat kusam dan tombolnya sudah usang,"Panel kontrol utama sudah usang, perlu penggantian part.",Kelistrikan,Sedang,Usia Pakai,Penggantian Part
Komponen elektronik di mesin sering gagal karena usia,"Sistem kontrol PLC mesin sudah usang, disarankan penggantian part.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
Indikator listrik di AC mati dan tercium bau terbakar,"Terjadi hubungan arus pendek pada kabel power AC, sudah perbaikan jaringan kabel.",HVAC,Tinggi,Konsleting,Perbaikan Jaringan
"Pompa air tidak mau nyala, MCB utama jeglek","Terjadi konsleting pada kabel motor pompa, sudah perbaikan jaringan.",Pompa Air,Tinggi,Konsleting,Perbaikan Jaringan
Alarm kebakaran berbunyi karena ada asap dari panel listrik,"Isolasi kabel terkelupas menyebabkan konsleting, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
"Semua indikator di mesin mati total, ada bau aneh","Kabel sensor mesin mengalami konsleting, sudah perbaikan jaringan.",Mesin Produksi,Tinggi,Konsleting,Perbaikan Jaringan
AC di ruang meeting lantai 2 netes air terus nih,"Saluran pembuangan unit AC mampet karena lumut dan debu, sudah disemprot dan dibersihkan.",HVAC,Sedang,Tersumbat,Pembersihan
Pompa air utama mengeluarkan suara berisik dan kasar,"Bearing motor pompa aus dan berisik, sudah diganti part baru.",Pompa Air,Tinggi,Keausan,Penggantian Part
Lampu di gudang mati total,"MCB di panel distribusi sudah habis usia pakainya, perlu penggantian part.",Kelistrikan,Sedang,Usia Pakai,Penggantian Part
"Mesin pengemas macet, produk tidak bisa lewat","Saluran feed material mesin tersumbat residu, sudah dibersihkan.",Mesin Produksi,Sedang,Tersumbat,Pembersihan
AC di lab kimia tiba-tiba mati total dan ada bau gosong,"Terjadi hubungan arus pendek pada kabel power AC, sudah perbaikan jaringan kabel.",HVAC,Tinggi,Konsleting,Perbaikan Jaringan
Motor pompa air utama sangat panas dan mati sendiri,"Motor pompa mengalami overheat karena beban berlebih, sudah diganti part.",Pompa Air,Tinggi,Overheat,Penggantian Part
"Panel listrik utama sangat panas, ada bau gosong samar","Terminal konektor longgar menyebabkan overheat, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
"Mesin pabrik ini sudah sangat tua, sering rusak dan susah cari sparepart","Komponen utama mesin sudah habis masa pakainya, perlu penggantian part.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"AC di ruang direksi berisik banget suaranya, dinginnya juga kurang","Motor fan outdoor AC aus dan berisik, sudah dilakukan penggantian part baru.",HVAC,Sedang,Keausan,Penggantian Part
"Tekanan air di lantai atas pabrik sangat lemah, air tidak sampai","Pipa isap pompa tersumbat kotoran, sudah dibersihkan.",Pompa Air,Rendah,Tersumbat,Pembersihan
"Listrik di seluruh area produksi tiba-tiba mati total, ada bau hangus","Terjadi hubungan arus pendek pada jalur listrik di area produksi, sudah perbaikan jaringan kabel.",Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
Ada suara gesekan keras dari mesin conveyor,"Bearing pada shaft utama mesin aus, perlu penggantian part.",Mesin Produksi,Tinggi,Keausan,Penggantian Part
Unit AC di server room mengeluarkan bau apek dan ada tetesan air,"Sistem drainase AC tersumbat, kotoran sudah dibersihkan.",HVAC,Sedang,Tersumbat,Pembersihan
Pompa air bocor terus dari sealnya,"Bearing motor pompa aus dan kering, sudah dilakukan pelumasan.",Pompa Air,Sedang,Keausan,Pelumasan
"Debu tebal di panel listrik, takut konslet","Debu dan kotoran menumpuk di dalam panel distribusi, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
"Mesin pengaduk tiba-tiba mati total, ada bau gosong dari panelnya","Papan sirkuit kontrol PLC mesin terbakar akibat hubung singkat, sudah diganti part baru.",Mesin Produksi,Tinggi,Konsleting,Penggantian Part
"AC di ruang rapat sudah tua, dinginnya tidak maksimal lagi","Unit kompresor AC sudah sangat tua, perlu penggantian part baru.",HVAC,Tinggi,Usia Pakai,Penggantian Part
Pompa air sering trip karena panas berlebih,"Gulungan motor pompa terbakar karena panas, sudah diganti part baru.",Pompa Air,Tinggi,Overheat,Penggantian Part
Kabel listrik di mesin A terasa panas saat disentuh,"Kabel utama panel listrik mengalami overheat karena beban berlebih, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
Performa mesin pengemas menurun drastis dalam beberapa tahun terakhir,"Komponen utama mesin sudah habis masa pakainya, perlu penggantian part.",Mesin Produksi,Sedang,Usia Pakai,Penggantian Part
Air AC bocor di area kantor admin,"Saluran pembuangan unit AC mampet karena lumut dan debu, sudah disemprot dan dibersihkan.",HVAC,Sedang,Tersumbat,Pembersihan
"Tekanan air pompa tidak stabil, sering naik turun","Impeller pompa aus, tidak mampu memompa air maksimal, sudah diganti part baru.",Pompa Air,Sedang,Keausan,Penggantian Part
"MCB di panel utama sering trip, padahal tidak ada beban berlebih","MCB di panel distribusi sudah habis usia pakainya, perlu penggantian part.",Kelistrikan,Sedang,Usia Pakai,Penggantian Part
"Saluran oli hidrolik tersumbat, tekanan menurun","Filter oli hidrolik mampet, sudah dilakukan pembersihan.",Mesin Produksi,Sedang,Tersumbat,Pembersihan
MCB AC di lantai 3 sering jatuh sendiri,"Kapasitor AC terbakar akibat konsleting, sudah diganti part baru.",HVAC,Tinggi,Konsleting,Penggantian Part
"Pompa air tidak mau nyala, MCB utama jeglek","Terjadi konsleting pada kabel motor pompa, sudah perbaikan jaringan.",Pompa Air,Tinggi,Konsleting,Perbaikan Jaringan
Stop kontak di ruang istirahat meleleh,"Komponen proteksi di panel listrik overheat dan rusak, sudah diganti part baru.",Kelistrikan,Tinggi,Overheat,Penggantian Part
"Suhu mesin melebihi batas normal, sering mati sendiri","Motor mesin produksi mengalami overheat karena beban berlebih, sudah diganti part.",Mesin Produksi,Tinggi,Overheat,Penggantian Part
AC mengeluarkan suara mendecit saat dinyalakan,"Kipas indoor AC mulai aus, sudah dilakukan penggantian part.",HVAC,Sedang,Keausan,Penggantian Part
Pompa terasa getarannya tidak normal,"Kopling motor pompa aus, perlu penggantian part.",Pompa Air,Sedang,Keausan,Penggantian Part
"Semua instalasi listrik di gudang sudah sangat tua, perlu peremajaan","Kabel instalasi listrik sudah tua dan rapuh, disarankan penggantian part.",Kelistrikan,Tinggi,Usia Pakai,Penggantian Part
Belt penggerak mesin sering selip dan berisik,"Belt conveyor aus dan kendur, sudah diganti part baru.",Mesin Produksi,Sedang,Keausan,Penggantian Part
"AC di ruang kontrol sering mati sendiri, padahal sudah diservis","Kompresor AC mengalami overheat, diduga karena sirkulasi freon kurang optimal, sudah dikalibrasi ulang.",HVAC,Tinggi,Overheat,Kalibrasi
Pompa mengeluarkan bau gosong setelah dipakai lama,"Sensor suhu pompa memberikan bacaan tidak akurat, menyebabkan overheat proteksi, sudah dikalibrasi.",Pompa Air,Sedang,Overheat,Kalibrasi
"Kotoran di dalam MCB, sering trip tidak jelas","Terminal konektor kotor dan berkarat, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
Motor mesin utama sangat panas dan ada bau aneh,"Motor mesin produksi mengalami overheat karena beban berlebih, sudah diganti part.",Mesin Produksi,Tinggi,Overheat,Penggantian Part
AC sudah sering diservis tapi masalahnya muncul lagi,"Papan sirkuit kontrol AC sudah rapuh, perlu penggantian part.",HVAC,Sedang,Usia Pakai,Penggantian Part
Air tidak keluar sama sekali,"Impeller pompa terhalang sampah, sudah dibersihkan.",Pompa Air,Sedang,Tersumbat,Pembersihan
"Stop kontak di area packing longgar, sering mati sendiri","Terminal stop kontak aus, sudah diganti part baru.",Kelistrikan,Sedang,Keausan,Penggantian Part
"Produk hasil cetakan tidak presisi, mungkin karena ada bagian mesin aus","Pisau pemotong mesin aus, sudah diganti part baru.",Mesin Produksi,Tinggi,Keausan,Penggantian Part
Unit AC di server room mengeluarkan bau apek dan ada tetesan air,"Unit indoor AC tersumbat debu tebal, sudah dibersihkan menyeluruh.",HVAC,Sedang,Tersumbat,Pembersihan
Pompa air bocor terus dari sealnya,"Seal mekanis pompa bocor akibat keausan, perlu penggantian part.",Pompa Air,Tinggi,Keausan,Penggantian Part
"Saluran ventilasi panel tertutup debu, panel panas","Ventilasi panel utama tersumbat debu tebal, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
"Mesin pengaduk tiba-tiba mati total, ada bau gosong dari panelnya","Relay proteksi mesin terbakar akibat konsleting, sudah diganti part baru.",Mesin Produksi,Tinggi,Konsleting,Penggantian Part
Ada percikan api di sekitar kabel AC,"Terminal konektor AC meleleh karena konsleting, sudah diganti part baru.",HVAC,Tinggi,Konsleting,Penggantian Part
Pompa air mati total dan tercium bau terbakar,"Papan sirkuit kontrol pompa terbakar akibat hubung singkat, sudah diganti part baru.",Pompa Air,Tinggi,Konsleting,Penggantian Part
MCB di panel sering trip dan panas,"Kabel utama panel listrik mengalami overheat karena beban berlebih, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
"Mesin sudah beroperasi lebih dari 20 tahun, perlu peremajaan","Motor penggerak mesin sudah melewati usia pakai, sudah dilakukan penggantian part.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
Filter AC terlihat sangat kotor dan debunya tebal,"Filter AC kotor dan menghambat aliran udara, sudah dibersihkan dan diganti jika perlu.",HVAC,Rendah,Tersumbat,Pembersihan
Pipa input pompa tersumbat kotoran,"Pipa isap pompa tersumbat kotoran, sudah dibersihkan.",Pompa Air,Rendah,Tersumbat,Pembersihan
Terminal listrik terlihat kotor dan berkarat,"Terminal konektor kotor dan berkarat, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
Nozzle semprotan mesin tidak keluar cairan,"Nozzle semprotan mesin tersumbat, sudah dibersihkan.",Mesin Produksi,Sedang,Tersumbat,Pembersihan
"Fan AC tidak berputar kencang, hanya pelan","Kipas indoor AC mulai aus, sudah dilakukan penggantian part.",HVAC,Sedang,Keausan,Penggantian Part
Sistem penggerak pompa terdengar bergesek,"Kopling motor pompa aus, perlu penggantian part.",Pompa Air,Sedang,Keausan,Penggantian Part
Kabel di area produksi terlihat mengelupas dan usang,"Kabel instalasi listrik di area produksi mengalami keausan, sudah perbaikan jaringan.",Kelistrikan,Sedang,Keausan,Perbaikan Jaringan
Komponen bergerak mesin terlihat oblak,"Bearing pada shaft utama mesin aus, perlu penggantian part.",Mesin Produksi,Sedang,Keausan,Penggantian Part
Kompresor AC terasa sangat panas saat disentuh,"Kompresor AC mengalami overheat, diduga karena sirkulasi freon kurang optimal, sudah dikalibrasi ulang.",HVAC,Tinggi,Overheat,Kalibrasi
Suara pompa terdengar aneh dan panas sekali,"Motor pompa mengalami overheat karena beban berlebih, sudah diganti part.",Pompa Air,Tinggi,Overheat,Penggantian Part
Terdengar suara mendesis dari panel listrik yang panas,"Terminal konektor longgar menyebabkan overheat, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
Panel kontrol mesin terasa panas sekali,"Ventilasi kabinet kontrol mesin tersumbat, menyebabkan komponen overheat, sudah dibersihkan.",Mesin Produksi,Sedang,Overheat,Pembersihan
AC sudah lebih dari 10 tahun dan sering rusak,"Papan sirkuit kontrol AC sudah rapuh, perlu penggantian part.",HVAC,Tinggi,Usia Pakai,Penggantian Part
Pompa sering macet dan perlu di-trigger manual,"Sistem kontrol pompa sudah tua, perlu penggantian part.",Pompa Air,Sedang,Usia Pakai,Penggantian Part
Panel kontrol terlihat kusam dan tombolnya sudah usang,"Panel kontrol utama sudah usang, perlu penggantian part.",Kelistrikan,Sedang,Usia Pakai,Penggantian Part
Komponen elektronik di mesin sering gagal karena usia,"Sistem kontrol PLC mesin sudah usang, disarankan penggantian part.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
Indikator listrik di AC mati dan tercium bau terbakar,"Terjadi hubungan arus pendek pada kabel power AC, sudah perbaikan jaringan kabel.",HVAC,Tinggi,Konsleting,Perbaikan Jaringan
"Pompa air tidak mau nyala, MCB utama jeglek","Terjadi konsleting pada kabel motor pompa, sudah perbaikan jaringan.",Pompa Air,Tinggi,Konsleting,Perbaikan Jaringan
Alarm kebakaran berbunyi karena ada asap dari panel listrik,"Isolasi kabel terkelupas menyebabkan konsleting, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
"Semua indikator di mesin mati total, ada bau aneh","Kabel sensor mesin mengalami konsleting, sudah perbaikan jaringan.",Mesin Produksi,Tinggi,Konsleting,Perbaikan Jaringan
AC di ruang meeting lantai 2 netes air terus nih,"Saluran pembuangan unit AC mampet karena lumut dan debu, sudah disemprot dan dibersihkan.",HVAC,Sedang,Tersumbat,Pembersihan
Pompa air utama mengeluarkan suara berisik dan kasar,"Bearing motor pompa aus dan berisik, sudah diganti part baru.",Pompa Air,Tinggi,Keausan,Penggantian Part
Lampu di gudang mati total,"MCB di panel distribusi sudah habis usia pakainya, perlu penggantian part.",Kelistrikan,Sedang,Usia Pakai,Penggantian Part
"Mesin pengemas macet, produk tidak bisa lewat","Saluran feed material mesin tersumbat residu, sudah dibersihkan.",Mesin Produksi,Sedang,Tersumbat,Pembersihan
AC di lab kimia tiba-tiba mati total dan ada bau gosong,"Terjadi hubungan arus pendek pada kabel power AC, sudah perbaikan jaringan kabel.",HVAC,Tinggi,Konsleting,Perbaikan Jaringan
Motor pompa air utama sangat panas dan mati sendiri,"Motor pompa mengalami overheat karena beban berlebih, sudah diganti part.",Pompa Air,Tinggi,Overheat,Penggantian Part
"Panel listrik utama sangat panas, ada bau gosong samar","Terminal konektor longgar menyebabkan overheat, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
"Mesin pabrik ini sudah sangat tua, sering rusak dan susah cari sparepart","Komponen utama mesin sudah habis masa pakainya, perlu penggantian part.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"AC di ruang direksi berisik banget suaranya, dinginnya juga kurang","Motor fan outdoor AC aus dan berisik, sudah dilakukan penggantian part baru.",HVAC,Sedang,Keausan,Penggantian Part
"Tekanan air di lantai atas pabrik sangat lemah, air tidak sampai","Pipa isap pompa tersumbat kotoran, sudah dibersihkan.",Pompa Air,Rendah,Tersumbat,Pembersihan
"Listrik di seluruh area produksi tiba-tiba mati total, ada bau hangus","Terjadi hubungan arus pendek pada jalur listrik di area produksi, sudah perbaikan jaringan kabel.",Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
Ada suara gesekan keras dari mesin conveyor,"Bearing pada shaft utama mesin aus, perlu penggantian part.",Mesin Produksi,Tinggi,Keausan,Penggantian Part
Unit AC di server room mengeluarkan bau apek dan ada tetesan air,"Sistem drainase AC tersumbat, kotoran sudah dibersihkan.",HVAC,Sedang,Tersumbat,Pembersihan
Pompa air bocor terus dari sealnya,"Bearing motor pompa aus dan kering, sudah dilakukan pelumasan.",Pompa Air,Sedang,Keausan,Pelumasan
"Debu tebal di panel listrik, takut konslet","Debu dan kotoran menumpuk di dalam panel distribusi, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
"Mesin pengaduk tiba-tiba mati total, ada bau gosong dari panelnya","Papan sirkuit kontrol PLC mesin terbakar akibat hubung singkat, sudah diganti part baru.",Mesin Produksi,Tinggi,Konsleting,Penggantian Part
"AC di ruang rapat sudah tua, dinginnya tidak maksimal lagi","Unit kompresor AC sudah sangat tua, perlu penggantian part baru.",HVAC,Tinggi,Usia Pakai,Penggantian Part
Pompa air sering trip karena panas berlebih,"Gulungan motor pompa terbakar karena panas, sudah diganti part baru.",Pompa Air,Tinggi,Overheat,Penggantian Part
Kabel listrik di mesin A terasa panas saat disentuh,"Kabel utama panel listrik mengalami overheat karena beban berlebih, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
Performa mesin pengemas menurun drastis dalam beberapa tahun terakhir,"Komponen utama mesin sudah habis masa pakainya, perlu penggantian part.",Mesin Produksi,Sedang,Usia Pakai,Penggantian Part
Air AC bocor di area kantor admin,"Saluran pembuangan unit AC mampet karena lumut dan debu, sudah disemprot dan dibersihkan.",HVAC,Sedang,Tersumbat,Pembersihan
"Tekanan air pompa tidak stabil, sering naik turun","Impeller pompa aus, tidak mampu memompa air maksimal, sudah diganti part baru.",Pompa Air,Sedang,Keausan,Penggantian Part
"MCB di panel utama sering trip, padahal tidak ada beban berlebih","MCB di panel distribusi sudah habis usia pakainya, perlu penggantian part.",Kelistrikan,Sedang,Usia Pakai,Penggantian Part
"Saluran oli hidrolik tersumbat, tekanan menurun","Filter oli hidrolik mampet, sudah dilakukan pembersihan.",Mesin Produksi,Sedang,Tersumbat,Pembersihan
MCB AC di lantai 3 sering jatuh sendiri,"Kapasitor AC terbakar akibat konsleting, sudah diganti part baru.",HVAC,Tinggi,Konsleting,Penggantian Part
"Pompa air tidak mau nyala, MCB utama jeglek","Terjadi konsleting pada kabel motor pompa, sudah perbaikan jaringan.",Pompa Air,Tinggi,Konsleting,Perbaikan Jaringan
Stop kontak di ruang istirahat meleleh,"Komponen proteksi di panel listrik overheat dan rusak, sudah diganti part baru.",Kelistrikan,Tinggi,Overheat,Penggantian Part
"Suhu mesin melebihi batas normal, sering mati sendiri","Motor mesin produksi mengalami overheat karena beban berlebih, sudah diganti part.",Mesin Produksi,Tinggi,Overheat,Penggantian Part
AC mengeluarkan suara mendecit saat dinyalakan,"Kipas indoor AC mulai aus, sudah dilakukan penggantian part.",HVAC,Sedang,Keausan,Penggantian Part
Pompa terasa getarannya tidak normal,"Kopling motor pompa aus, perlu penggantian part.",Pompa Air,Sedang,Keausan,Penggantian Part
"Semua instalasi listrik di gudang sudah sangat tua, perlu peremajaan","Kabel instalasi listrik sudah tua dan rapuh, disarankan penggantian part.",Kelistrikan,Tinggi,Usia Pakai,Penggantian Part
Belt penggerak mesin sering selip dan berisik,"Belt conveyor aus dan kendur, sudah diganti part baru.",Mesin Produksi,Sedang,Keausan,Penggantian Part
"AC di ruang kontrol sering mati sendiri, padahal sudah diservis","Kompresor AC mengalami overheat, diduga karena sirkulasi freon kurang optimal, sudah dikalibrasi ulang.",HVAC,Tinggi,Overheat,Kalibrasi
Pompa mengeluarkan bau gosong setelah dipakai lama,"Sensor suhu pompa memberikan bacaan tidak akurat, menyebabkan overheat proteksi, sudah dikalibrasi.",Pompa Air,Sedang,Overheat,Kalibrasi
"Kotoran di dalam MCB, sering trip tidak jelas","Terminal konektor kotor dan berkarat, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
Motor mesin utama sangat panas dan ada bau aneh,"Motor mesin produksi mengalami overheat karena beban berlebih, sudah diganti part.",Mesin Produksi,Tinggi,Overheat,Penggantian Part
AC sudah sering diservis tapi masalahnya muncul lagi,"Papan sirkuit kontrol AC sudah rapuh, perlu penggantian part.",HVAC,Sedang,Usia Pakai,Penggantian Part
Air tidak keluar sama sekali,"Impeller pompa terhalang sampah, sudah dibersihkan.",Pompa Air,Sedang,Tersumbat,Pembersihan
"Stop kontak di area packing longgar, sering mati sendiri","Terminal stop kontak aus, sudah diganti part baru.",Kelistrikan,Sedang,Keausan,Penggantian Part
"Produk hasil cetakan tidak presisi, mungkin karena ada bagian mesin aus","Pisau pemotong mesin aus, sudah diganti part baru.",Mesin Produksi,Tinggi,Keausan,Penggantian Part
Unit AC di server room mengeluarkan bau apek dan ada tetesan air,"Unit indoor AC tersumbat debu tebal, sudah dibersihkan menyeluruh.",HVAC,Sedang,Tersumbat,Pembersihan
Pompa air bocor terus dari sealnya,"Seal mekanis pompa bocor akibat keausan, perlu penggantian part.",Pompa Air,Tinggi,Keausan,Penggantian Part
"Saluran ventilasi panel tertutup debu, panel panas","Ventilasi panel utama tersumbat debu tebal, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
"Mesin pengaduk tiba-tiba mati total, ada bau gosong dari panelnya","Relay proteksi mesin terbakar akibat konsleting, sudah diganti part baru.",Mesin Produksi,Tinggi,Konsleting,Penggantian Part
Ada percikan api di sekitar kabel AC,"Terminal konektor AC meleleh karena konsleting, sudah diganti part baru.",HVAC,Tinggi,Konsleting,Penggantian Part
Pompa air mati total dan tercium bau terbakar,"Papan sirkuit kontrol pompa terbakar akibat hubung singkat, sudah diganti part baru.",Pompa Air,Tinggi,Konsleting,Penggantian Part
MCB di panel sering trip dan panas,"Kabel utama panel listrik mengalami overheat karena beban berlebih, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
"Mesin sudah beroperasi lebih dari 20 tahun, perlu peremajaan","Motor penggerak mesin sudah melewati usia pakai, sudah dilakukan penggantian part.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
Filter AC terlihat sangat kotor dan debunya tebal,"Filter AC kotor dan menghambat aliran udara, sudah dibersihkan dan diganti jika perlu.",HVAC,Rendah,Tersumbat,Pembersihan
Pipa input pompa tersumbat kotoran,"Pipa isap pompa tersumbat kotoran, sudah dibersihkan.",Pompa Air,Rendah,Tersumbat,Pembersihan
Terminal listrik terlihat kotor dan berkarat,"Terminal konektor kotor dan berkarat, sudah dibersihkan.",Kelistrikan,Rendah,Tersumbat,Pembersihan
Nozzle semprotan mesin tidak keluar cairan,"Nozzle semprotan mesin tersumbat, sudah dibersihkan.",Mesin Produksi,Sedang,Tersumbat,Pembersihan
"Fan AC tidak berputar kencang, hanya pelan","Kipas indoor AC mulai aus, sudah dilakukan penggantian part.",HVAC,Sedang,Keausan,Penggantian Part
Sistem penggerak pompa terdengar bergesek,"Kopling motor pompa aus, perlu penggantian part.",Pompa Air,Sedang,Keausan,Penggantian Part
Kabel di area produksi terlihat mengelupas dan usang,"Kabel instalasi listrik di area produksi mengalami keausan, sudah perbaikan jaringan.",Kelistrikan,Sedang,Keausan,Perbaikan Jaringan
Komponen bergerak mesin terlihat oblak,"Bearing pada shaft utama mesin aus, perlu penggantian part.",Mesin Produksi,Sedang,Keausan,Penggantian Part
Kompresor AC terasa sangat panas saat disentuh,"Kompresor AC mengalami overheat, diduga karena sirkulasi freon kurang optimal, sudah dikalibrasi ulang.",HVAC,Tinggi,Overheat,Kalibrasi
Suara pompa terdengar aneh dan panas sekali,"Motor pompa mengalami overheat karena beban berlebih, sudah diganti part.",Pompa Air,Tinggi,Overheat,Penggantian Part
Terdengar suara mendesis dari panel listrik yang panas,"Terminal konektor longgar menyebabkan overheat, sudah perbaikan jaringan.",Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
Panel kontrol mesin terasa panas sekali,"Ventilasi kabinet kontrol mesin tersumbat, menyebabkan komponen overheat, sudah dibersihkan.",Mesin Produksi,Sedang,Overheat,Pembersihan
AC sudah lebih dari 10 tahun dan sering rusak,"Papan sirkuit kontrol AC sudah rapuh, perlu penggantian part.",HVAC,Tinggi,Usia Pakai,Penggantian Part
Pompa sering macet dan perlu di-trigger manual,"Sistem kontrol pompa sudah tua, perlu penggantian part.",Pompa Air,Sedang,Usia Pakai,Penggantian Part
